Id,Label,timeset
703,weblogic12c,
704,linked-list,
705,jira,
706,return,
707,leanback,
708,static,
709,navigation-drawer,
710,methods,
711,jsp,
712,powermockito,
713,proxy,
714,webdriver,
715,xml-parsing,
716,jna,
717,md5,
718,springfox,
719,jax-ws,
720,many-to-many,
721,path,
722,nodes,
723,java-native-interface,
724,junit5,
725,tcp,
726,m2eclipse,
727,maven-3,
728,junit4,
729,xmlbeans,
730,split,
731,javac,
732,plsql,
733,spring-data-mongodb,
734,tic-tac-toe,
735,ubuntu-18.04,
736,postman,
737,maven-surefire-plugin,
738,jtextarea,
739,while-loop,
740,unsatisfiedlinkerror,
741,java-web-start,
742,lombok,
743,nfc,
744,oauth-2.0,
745,jsf,
746,jlist,
747,package,
748,windows-subsystem-for-linux,
749,java-home,
750,multiline,
751,rx-java,
752,redis,
753,locking,
754,microsoft-edge,
755,jsoup,
756,wildfly,
757,native,
758,spring-kafka,
759,java-9,
760,rest-assured,
761,jlabel,
762,sslhandshakeexception,
763,sftp,
764,struts,
765,jsch,
766,quartz-scheduler,
767,log4j,
768,netflix-eureka,
769,request,
770,private,
771,thymeleaf,
772,netty,
773,synchronization,
774,spring-jdbc,
775,rhel7,
776,jetty,
777,jax-rs,
778,saml,
779,snmp4j,
780,quartz,
781,wiremock,
782,vue.js,
783,spark-java,
784,oan,
785,jfilechooser,
786,java-ee,
787,spring-cloud-netflix,
788,mocking,
789,snmp,
790,sonarqube,
791,mapstruct,
792,macos-mojave,
793,zip,
794,jmeter,
795,tesseract,
796,xsd,
797,mouselistener,
798,jscrollpane,
799,load-testing,
800,prepared-statement,
801,raspberry-pi,
802,micrometer,
803,reactor,
804,scheduled-tasks,
805,minecraft,
806,jboss,
807,noclassdeffounderror,
808,jms,
809,mapper,
810,reverse-engineering,
811,persistence,
812,rounding,
813,javabeans,
814,opencsv,
815,return-type,
816,swt,
817,travis-ci,
818,jmc,
819,primes,
820,retrofit,
821,okhttp,
822,jmh,
823,multi-module,
824,windowbuilder,
825,snakeyaml,
826,lucene,
827,twain,
828,jdbctemplate,
829,kerberos,
830,thread-safety,
831,war,
832,java-7,
833,packages,
834,tomcat7,
835,lwjgl,
836,jbutton,
837,openapi-generator,
838,liquibase,
839,openjdk,
840,launcher,
841,jdk,
842,lubuntu,
843,systemd,
844,xubuntu,
845,jre,
846,windows-7,
847,memory,
848,oracle-12c,
849,oom,
850,nginx,
851,slick,
852,shaders,
853,rendering,
854,lighting,
855,jogl,
856,spring-cloud-kubernetes,
857,spring-boot-test,
858,spring-data-rest,
859,spring-oauth2,
860,spring-hateoas,
861,spring-security-oauth2,
862,spring-test,
863,spring-cloud-aws,
864,spring-data-redis,
865,android,
866,observablelist,
867,audio,
868,android-layout,
869,android-button,
870,arraylist,
871,broadcastreceiver,
872,expandablelistview,
873,appium,
874,qt,
875,opengl-es,
876,android-studio,
877,cordova,
878,statusbar,
879,android-fragments,
880,android-videoview,
881,onbackpressed,
882,firebase-app-distribution,
883,ionic-framework,
884,build.gradle,
885,dynamic-feature-module,
886,android-intent,
887,android-recyclerview,
888,android-contacts,
889,samsung-mobile,
890,huawei,
891,android-espresso,
892,android-edittext,
893,in-app-purchase,
894,in-app-billing,
895,in-app-subscription,
896,androidx,
897,phonegap,
898,npm,
899,bluetooth-lowenergy,
900,kotlin-coroutines,
901,android-constraintlayout,
902,android-motionlayout,
903,service,
904,audio-streaming,
905,layout,
906,bluetooth,
907,arcore,
908,arm,
909,android-source,
910,android-bitmap,
911,google-play,
912,talkback,
913,android-camera2,
914,installation,
915,android-10.0,
916,codeigniter,
917,android-viewpager,
918,download-manager,
919,android-view,
920,baseadapter,
921,in-app-update,
922,firebase-mlkit,
923,ionic3,
924,calendar,
925,device-admin,
926,api,
927,wifi,
928,p2p,
929,android-library,
930,firebase-analytics,
931,react-native-firebase,
932,uri,
933,imageview,
934,picasso,
935,android-jetpack,
936,android-jetpack-navigation,
937,firebase-cloud-messaging,
938,android-volley,
939,android-image,
940,android-webview,
941,android-security,
942,cross-platform,
943,android-mvvm,
944,layoutparams,
945,mpandroidchart,
946,bundle,
947,android-appcompat,
948,bluetooth-gatt,
949,android-spinner,
950,android-sqlite,
951,android-room,
952,applinks,
953,animation,
954,android-architecture-components,
955,telephonymanager,
956,crashlytics,
957,gradle-plugin,
958,view,
959,ocr,
960,android-bluetooth,
961,scrollview,
962,apk,
963,material-components,
964,material-components-android,
965,realm,
966,onscrollchanged,
967,android-camera,
968,textwatcher,
969,https,
970,android-tv,
971,android-ndk,
972,android-architecture-navigation,
973,sharedpreferences,
974,dagger-2,
975,android-manifest,
976,android-cardview,
977,android-dialog,
978,exoplayer,
979,android-databinding,
980,fragment,
981,onactivityresult,
982,onresume,
983,cmake,
984,memory-leaks,
985,leakcanary,
986,media-player,
987,bottomnavigationview,
988,floating-action-button,
989,android-camerax,
990,firebase-in-app-messaging,
991,android-notifications,
992,android-pendingintent,
993,android-location,
994,tensorflow-lite,
995,google-cloud-platform,
996,bottom-sheet,
997,groovy,
998,android-gradle-plugin,
999,android-glide,
1000,android-activity,
1001,android-fragmentactivity,
1002,android-tablayout,
1003,android-viewholder,
1004,augmented-reality,
1005,subscription,
1006,background,
1007,android-9.0-pie,
1008,obfuscation,
1009,recycler-adapter,
1010,android-lifecycle,
1011,retrofit2,
1012,android-broadcast,
1013,android-workmanager,
1014,android-livedata,
1015,android-fingerprint-api,
1016,kivy,
1017,kivy-language,
1018,android-gps,
1019,delphi,
1020,delphi-10.3-rio,
1021,progressive-web-apps,
1022,google-pay,
1023,android-listview,
1024,android-navigation,
1025,device,
1026,android-viewpager2,
1027,android-appbarlayout,
1028,tokbox,
1029,ionic4,
1030,nativescript,
1031,koin,
1032,android-inapp-purchase,
1033,canvas,
1034,android-canvas,
1035,android-service,
1036,il2cpp,
1037,kapt,
1038,android-gridlayout,
1039,android-permissions,
1040,locale,
1041,deeplink,
1042,android-studio-3.5,
1043,android-paging,
1044,arrays,
1045,build,
1046,android-preferences,
1047,android-arrayadapter,
1048,google-play-console,
1049,android-app-bundle,
1050,automation,
1051,whatsapp,
1052,android-vectordrawable,
1053,certificate,
1054,right-to-left,
1055,android-billing,
1056,crashlytics-android,
1057,gradle-dependencies,
1058,dji-sdk,
1059,mediastore,
1060,android-progressbar,
1061,beeware,
1062,install-referrer,
1063,bitmap,
1064,sms,
1065,chromebook,
1066,hybrid-mobile-app,
1067,android-biometric-prompt,
1068,gpsd,
1069,maps,
1070,deep-linking,
1071,android-viewmodel,
1072,android-xml,
1073,android-styles,
1074,android-studio-3.0,
1075,authentication,
1076,facebook-login,
1077,android-support-library,
1078,android-install-apk,
1079,logcat,
1080,textview,
1081,github,
1082,android-fileprovider,
1083,android-testing,
1084,android-toolbar,
1085,arm64,
1086,android-keystore,
1087,emulation,
1088,c,
1089,connection,
1090,android-lint,
1091,android-studio-3.3,
1092,android-sdcard,
1093,android-emulator,
1094,robolectric,
1095,android-actionbar,
1096,android-softkeyboard,
1097,android-diffutils,
1098,jobservice,
1099,version,
1100,hce,
1101,google-places-api,
1102,proguard,
1103,checkbox,
1104,speech-recognition,
1105,google-play-core,
1106,spannablestring,
1107,exoplayer2.x,
1108,android-connectivitymanager,
1109,hyperlink,
1110,kotlin-android-extensions,
1111,avd,
1112,wear-os,
1113,android-textinputlayout,
1114,android-textinputedittext,
1115,android-collapsingtoolbarlayout,
1116,mutablelivedata,
1117,android-dialogfragment,
1118,scrollbar,
1119,gson,
1120,moshi,
1121,android-navigationview,
1122,fingerprint,
1123,expo,
1124,voc,
1125,okhttp3,
1126,editor,
1127,module,
1128,cordova-plugins,
1129,smartphone,
1130,android-management-api,
1131,firebaseui,
1132,storage,
1133,android-json,
1134,genymotion,
1135,google-cast,
1136,migration,
1137,android-sdk-tools,
1138,android-asynctask,
1139,android-package-managers,
1140,android-theme,
1141,virtualization,
1142,data-recovery,
1143,android-animation,
1144,resolution,
1145,fonts,
1146,android-resources,
1147,haxm,
1148,android-8.0-oreo,
1149,android-autofill-manager,
1150,visibility,
1151,browser,
1152,text-to-speech,
1153,android-design-library,
1154,bluestacks,
1155,drawerlayout,
1156,google-analytics,
1157,steam,
1158,google-play-games,
1159,searchview,
1160,android-tablelayout,
1161,eclipse,
1162,angularjs,
1163,android-drawable,
1164,google-maps-android-api-2,
1165,android-mapview,
1166,boot,
1167,virtualbox,
1168,android-x86,
1169,gradle-kotlin-dsl,
1170,ffmpeg,
1171,android-mediaplayer,
1172,signing,
1173,flash,
1174,stm32,
1175,bash,
1176,minecraft-pocket-edition,
1177,pokemon-go,
1178,clash-of-clans,
1179,bootloader,
1180,mtp,
1181,ubuntu-touch,
1182,tethering,
1183,python3,
1184,partitioning,
1185,samsung,
1186,repository,
1187,android-sdk,
1188,wireless,
1189,environment-variables,
1190,phone,
1191,command-line,
1192,sync,
1193,music,
1194,tablet,
1195,photos,
1196,remote-desktop,
1197,file-transfer,
1198,openvpn,
1199,emulator,
1200,wireless-networking,
1201,streaming,
1202,sd-card,
1203,gpu,
1204,gyroscope,
1205,blender,
1206,profiler,
1207,frame-rate,
1208,kotlin-multiplatform,
1209,kotlinx.serialisation,
1210,project-reactor,
1211,kotlin-native,
1212,collections,
1213,hibernate,
1214,cdi,
1215,callback,
1216,plotly-dash,
1217,camunda,
1218,clion,
1219,pointers,
1220,linker,
1221,namespaces,
1222,this,
1223,glfw,
1224,c++11,
1225,typedef,
1226,segmentation-fault,
1227,sfml,
1228,tree,
1229,intervals,
1230,winapi,
1231,mfc,
1232,text-files,
1233,stringstream,
1234,c++-standard-library,
1235,conditional-operator,
1236,operator-overloading,
1237,language-lawyer,
1238,c++-faq,
1239,deduction-guide,
1240,unordered-map,
1241,c++17,
1242,visual-c++,
1243,templates,
1244,template-deduction,
1245,stl,
1246,constexpr,
1247,driver,
1248,x11,
1249,c++20,
1250,sdl,
1251,data-structures,
1252,qml,
1253,shader,
1254,for-loop,
1255,clang++,
1256,makefile,
1257,compilation,
1258,shared-libraries,
1259,pybind11,
1260,function,
1261,qt-creator,
1262,openmp,
1263,protocol-buffers,
1264,directx,
1265,cuda,
1266,stdvector,
1267,go,
1268,function-pointers,
1269,std,
1270,imagelist,
1271,gnu-make,
1272,eclipse-cdt,
1273,c++14,
1274,set,
1275,eigen,
1276,memory-address,
1277,googletest,
1278,clang,
1279,reference,
1280,gcc,
1281,parameter-passing,
1282,template-meta-programming,
1283,x86-64,
1284,stdthread,
1285,glut,
1286,printf,
1287,iostream,
1288,unions,
1289,mingw,
1290,insert,
1291,iterator,
1292,floating-point,
1293,vulkan,
1294,g++,
1295,freetype,
1296,warnings,
1297,cocos2d-x,
1298,unreal-engine4,
1299,struct,
1300,objective-c,
1301,if-statement,
1302,homebrew,
1303,mpi,
1304,private-members,
1305,point-cloud-library,
1306,stdatomic,
1307,overloading,
1308,memory-model,
1309,xaudio2,
1310,error-handling,
1311,ifstream,
1312,rcpp,
1313,network-programming,
1314,gdb,
1315,cygwin,
1316,qt5,
1317,map,
1318,c++-cli,
1319,emscripten,
1320,mingw-w64,
1321,compiling,
1322,make,
1323,programming,
1324,libraries,
1325,crash,
1326,shadow-mapping,
1327,isometric,
1328,pixel,
1329,unreal-4,
1330,unreal,
1331,raytracing,
1332,imgui,
1333,frustum,
1334,vertex-buffer,
1335,projection,
1336,glsl,
1337,promise,
1338,yarnpkg,
1339,typeorm,
1340,npm-install,
1341,sequelize.js,
1342,pm2,
1343,npm-start,
1344,web3,
1345,passport.js,
1346,package.json,
1347,sequelize-cli,
1348,nvm,
1349,puppeteer,
1350,port,
1351,npm-scripts,
1352,solidity,
1353,smartcontracts,
1354,serverless,
1355,require,
1356,ws,
1357,web-api-testing,
1358,protractor,
1359,try-catch,
1360,nodemailer,
1361,sharp,
1362,sinon,
1363,web3js,
1364,pug,
1365,vue-cli,
1366,vscode-debugger,
1367,sendgrid,
1368,nodemon,
1369,npx,
1370,realtime,
1371,docker-machine,
1372,synology,
1373,docker-compose,
1374,ssh,
1375,jupyter-notebook,
1376,docker-swarm,
1377,docker-desktop,
1378,traefik,
1379,docker-volume,
1380,nuxt,
1381,monitoring,
1382,graylog,
1383,docker-container,
1384,docker-swarm-mode,
1385,virtual-machine,
1386,phpmyadmin,
1387,mariadb,
1388,pycharm,
1389,gunicorn,
1390,gitlab,
1391,express,
1392,phpstorm,
1393,terraform,
1394,localhost,
1395,webhooks,
1396,filesystems,
1397,fluentd,
1398,fluent-bit,
1399,elasticsearch,
1400,redhat,
1401,gitlab-ci,
1402,ssh-tunnel,
1403,syslog,
1404,docker-image,
1405,google-app-engine,
1406,laradock,
1407,google-cloud-build,
1408,rancher,
1409,mount,
1410,ruby,
1411,windows-server-2019,
1412,heroku,
1413,gitlab-ci-runner,
1414,windows-container,
1415,flask,
1416,docker-registry,
1417,ubuntu-server,
1418,windows-server-2016,
1419,sudo,
1420,reverse-proxy,
1421,nomad,
1422,docker-for-windows,
1423,minikube,
1424,lets-encrypt,
1425,timezone,
1426,firewall,
1427,macbook-pro,
1428,uwsgi,
1429,remote,
1430,services,
1431,snap,
1432,wine,
1433,iptables,
1434,lxc,
1435,network,
1436,redhat-enterprise-linux,
1437,overlay,
1438,opensuse,
1439,owncloud,
1440,hyper-v,
1441,nvidia-graphics-card,
1442,tls,
1443,routing,
1444,udp,
1445,php-fpm,
1446,linux-networking,
1447,google-kubernetes-engine,
1448,kvm-virtualization,
1449,node-modules,
1450,python-3.7,
1451,selenium-chromedriver,
1452,special-characters,
1453,scikit-learn,
1454,signals,
1455,python-2.7,
1456,urllib,
1457,python-docx,
1458,python-multithreading,
1459,seaborn,
1460,taskscheduler,
1461,pytorch,
1462,recurrent-neural-network,
1463,xlsxwriter,
1464,setuptools,
1465,setup.py,
1466,python-requests,
1467,python-2.6,
1468,turtle-graphics,
1469,scatter-plot,
1470,visualization,
1471,subprocess,
1472,python-asyncio,
1473,slice,
1474,tuples,
1475,scrapy,
1476,statsmodels,
1477,wkhtmltopdf,
1478,scapy,
1479,topic-modeling,
1480,tensorflow-datasets,
1481,python-unittest,
1482,sqlalchemy,
1483,rasa,
1484,spacy,
1485,python-xarray,
1486,twitter,
1487,scipy,
1488,tensor,
1489,python-dataclasses,
1490,training-data,
1491,qgis,
1492,python-tesseract,
1493,slack,
1494,python-import,
1495,systemctl,
1496,tensorboard,
1497,web-crawler,
1498,text-classification,
1499,ttk,
1500,reshape,
1501,replace,
1502,shutil,
1503,win32com,
1504,sys,
1505,spyder,
1506,wagtail,
1507,tf.keras,
1508,wtforms,
1509,tensorflow2.0,
1510,sympy,
1511,rasterio,
1512,timestamp,
1513,python-imaging-library,
1514,syntax,
1515,valueerror,
1516,python-click,
1517,spark-streaming,
1518,roles,
1519,zeep,
1520,sparse-matrix,
1521,python-3.6,
1522,type-hinting,
1523,tensorflow-probability,
1524,rolling-computation,
1525,queue,
1526,string-formatting,
1527,seq2seq,
1528,yolo,
1529,rdd,
1530,python-sphinx,
1531,similarity,
1532,sum,
1533,wsgi,
1534,return-value,
1535,python-multiprocessing,
1536,python-datetime,
1537,shapely,
1538,tweepy,
1539,scale,
1540,time-series,
1541,typeerror,
1542,word-embedding,
1543,transfer-learning,
1544,slack-api,
1545,webdriverwait,
1546,ros,
1547,tornado,
1548,telegram,
1549,report,
1550,video-streaming,
1551,resnet,
1552,python-decorators,
1553,python-pptx,
1554,unix,
1555,raspberry-pi3,
1556,tkcalendar,
1557,pyviz,
1558,robotframework,
1559,user-input,
1560,row,
1561,schedule,
1562,zeromq,
1563,scrape,
1564,reinforcement-learning,
1565,python-typing,
1566,timedelta,
1567,python-curses,
1568,virtualenv,
1569,ubuntu-16.04,
1570,scrapy-splash,
1571,splash-js-render,
1572,scheduler,
1573,sdmx,
1574,twisted,
1575,python-module,
1576,readline,
1577,xgboost,
1578,typing,
1579,super,
1580,xlrd,
1581,reticulate,
1582,rstudio,
1583,python-cryptography,
1584,seurat,
1585,svd,
1586,yum,
1587,scrapy-spider,
1588,selenium-firefoxdriver,
1589,theano,
1590,substring,
1591,python-3.4,
1592,tf-idf,
1593,svm,
1594,python-camelot,
1595,python-rq,
1596,safari,
1597,rsa,
1598,unique,
1599,zabbix,
1600,scripts,
1601,touchpad,
1602,uninstall,
1603,xorg,
1604,sublime-text,
1605,vim,
1606,python-gui,
1607,raster,
1608,raster-calculator,
1609,pyjnius,
1610,shopware,
1611,soap-client,
1612,session,
1613,yii,
1614,php-7,
1615,phpunit,
1616,redirect,
1617,xdebug,
1618,url-rewriting,
1619,typo3,
1620,typo3-9.x,
1621,upload,
1622,wordpress-theming,
1623,phpexcel,
1624,select,
1625,twig,
1626,preg-match-all,
1627,variables,
1628,silverstripe,
1629,xampp,
