Source, Target,Type,Id,Label,timeset,Weight
0,160,Unidirected,159,,,1
0,161,Unidirected,160,,,1
0,162,Unidirected,161,,,1
0,163,Unidirected,162,,,1
0,164,Unidirected,163,,,2
0,165,Unidirected,164,,,1
0,166,Unidirected,165,,,1
0,167,Unidirected,166,,,1
0,168,Unidirected,167,,,1
0,169,Unidirected,168,,,1
0,170,Unidirected,169,,,2
0,171,Unidirected,170,,,2
0,172,Unidirected,171,,,3
0,173,Unidirected,172,,,1
0,174,Unidirected,173,,,1
0,175,Unidirected,174,,,1
0,176,Unidirected,175,,,1
0,177,Unidirected,176,,,1
0,178,Unidirected,177,,,1
0,179,Unidirected,178,,,1
0,180,Unidirected,179,,,1
0,181,Unidirected,180,,,1
0,182,Unidirected,181,,,1
0,183,Unidirected,182,,,1
0,184,Unidirected,183,,,1
0,185,Unidirected,184,,,1
0,186,Unidirected,185,,,1
0,187,Unidirected,186,,,1
0,188,Unidirected,187,,,1
0,189,Unidirected,188,,,1
0,190,Unidirected,189,,,1
0,191,Unidirected,190,,,2
0,192,Unidirected,191,,,1
0,193,Unidirected,192,,,2
0,194,Unidirected,193,,,2
0,195,Unidirected,194,,,1
0,196,Unidirected,195,,,1
0,197,Unidirected,196,,,1
0,198,Unidirected,197,,,2
0,199,Unidirected,198,,,1
0,200,Unidirected,199,,,1
0,201,Unidirected,200,,,1
0,202,Unidirected,201,,,1
0,203,Unidirected,202,,,1
0,204,Unidirected,203,,,1
0,205,Unidirected,204,,,1
0,206,Unidirected,205,,,1
0,207,Unidirected,206,,,1
0,208,Unidirected,207,,,1
0,209,Unidirected,208,,,1
0,210,Unidirected,209,,,1
0,211,Unidirected,210,,,1
0,212,Unidirected,211,,,1
0,213,Unidirected,212,,,1
0,214,Unidirected,213,,,1
0,215,Unidirected,214,,,1
0,216,Unidirected,215,,,1
0,217,Unidirected,216,,,1
0,218,Unidirected,217,,,1
0,219,Unidirected,218,,,1
0,220,Unidirected,219,,,1
0,221,Unidirected,220,,,1
0,222,Unidirected,221,,,1
0,223,Unidirected,222,,,1
0,224,Unidirected,223,,,1
0,225,Unidirected,224,,,1
0,226,Unidirected,225,,,1
0,227,Unidirected,226,,,1
0,228,Unidirected,227,,,1
0,229,Unidirected,228,,,1
0,230,Unidirected,229,,,1
0,231,Unidirected,230,,,1
0,232,Unidirected,231,,,1
0,233,Unidirected,232,,,1
0,234,Unidirected,233,,,1
0,235,Unidirected,234,,,1
0,236,Unidirected,235,,,1
0,237,Unidirected,236,,,1
0,238,Unidirected,237,,,1
0,239,Unidirected,238,,,2
0,240,Unidirected,239,,,1
0,241,Unidirected,240,,,1
0,242,Unidirected,241,,,1
0,243,Unidirected,242,,,1
0,244,Unidirected,243,,,1
0,245,Unidirected,244,,,1
0,246,Unidirected,245,,,1
0,247,Unidirected,246,,,2
0,248,Unidirected,247,,,1
0,249,Unidirected,248,,,1
0,250,Unidirected,249,,,1
0,251,Unidirected,250,,,1
0,252,Unidirected,251,,,1
0,253,Unidirected,252,,,1
0,254,Unidirected,253,,,1
0,255,Unidirected,254,,,1
0,256,Unidirected,255,,,1
0,257,Unidirected,256,,,1
0,258,Unidirected,257,,,1
0,259,Unidirected,258,,,1
0,260,Unidirected,259,,,1
0,261,Unidirected,260,,,1
0,262,Unidirected,261,,,1
0,263,Unidirected,262,,,1
0,264,Unidirected,263,,,1
0,265,Unidirected,264,,,1
0,266,Unidirected,265,,,1
0,267,Unidirected,266,,,1
0,268,Unidirected,267,,,1
0,269,Unidirected,268,,,1
0,270,Unidirected,269,,,1
0,271,Unidirected,270,,,1
0,272,Unidirected,271,,,1
0,273,Unidirected,272,,,1
0,274,Unidirected,273,,,1
0,275,Unidirected,274,,,1
0,276,Unidirected,275,,,1
0,277,Unidirected,276,,,1
0,278,Unidirected,277,,,1
0,279,Unidirected,278,,,1
0,280,Unidirected,279,,,1
0,281,Unidirected,280,,,1
0,282,Unidirected,281,,,1
0,283,Unidirected,282,,,1
0,284,Unidirected,283,,,1
0,285,Unidirected,284,,,1
0,286,Unidirected,285,,,1
0,287,Unidirected,286,,,1
0,288,Unidirected,287,,,1
0,289,Unidirected,288,,,1
0,290,Unidirected,289,,,1
0,291,Unidirected,290,,,1
0,292,Unidirected,291,,,1
0,293,Unidirected,292,,,1
0,294,Unidirected,293,,,1
0,295,Unidirected,294,,,1
0,296,Unidirected,295,,,1
0,297,Unidirected,296,,,1
2,1,Unidirected,297,,,2
2,3,Unidirected,298,,,1
2,4,Unidirected,299,,,1
2,83,Unidirected,300,,,2
2,116,Unidirected,301,,,1
2,129,Unidirected,302,,,1
2,130,Unidirected,303,,,1
2,131,Unidirected,304,,,1
2,141,Unidirected,305,,,1
2,125,Unidirected,306,,,1
2,298,Unidirected,307,,,1
2,299,Unidirected,308,,,1
2,183,Unidirected,309,,,1
2,300,Unidirected,310,,,1
3,1,Unidirected,311,,,1
3,4,Unidirected,312,,,1
3,301,Unidirected,313,,,1
3,302,Unidirected,314,,,1
3,211,Unidirected,315,,,1
3,117,Unidirected,316,,,1
3,65,Unidirected,317,,,1
4,1,Unidirected,318,,,1
303,304,Unidirected,319,,,90
303,104,Unidirected,320,,,32
303,305,Unidirected,321,,,19
303,306,Unidirected,322,,,6
303,307,Unidirected,323,,,1
303,308,Unidirected,324,,,100
303,309,Unidirected,325,,,128
303,310,Unidirected,326,,,5
303,149,Unidirected,327,,,1
303,311,Unidirected,328,,,3
303,55,Unidirected,329,,,4
303,312,Unidirected,330,,,3
303,313,Unidirected,331,,,1
303,314,Unidirected,332,,,10
303,315,Unidirected,333,,,8
303,316,Unidirected,334,,,1
303,317,Unidirected,335,,,4
303,318,Unidirected,336,,,1
303,319,Unidirected,337,,,37
303,33,Unidirected,338,,,1
303,320,Unidirected,339,,,2
303,321,Unidirected,340,,,1
303,322,Unidirected,341,,,2
303,323,Unidirected,342,,,4
303,190,Unidirected,343,,,1
303,324,Unidirected,344,,,1
303,325,Unidirected,345,,,1
303,326,Unidirected,346,,,3
303,327,Unidirected,347,,,5
303,328,Unidirected,348,,,5
303,329,Unidirected,349,,,1
303,330,Unidirected,350,,,34
303,331,Unidirected,351,,,29
303,332,Unidirected,352,,,1
303,333,Unidirected,353,,,1
303,334,Unidirected,354,,,2
303,335,Unidirected,355,,,2
303,336,Unidirected,356,,,3
303,337,Unidirected,357,,,9
303,338,Unidirected,358,,,1
303,339,Unidirected,359,,,1
303,340,Unidirected,360,,,6
303,341,Unidirected,361,,,3
303,342,Unidirected,362,,,1
303,343,Unidirected,363,,,1
303,271,Unidirected,364,,,1
303,344,Unidirected,365,,,1
303,345,Unidirected,366,,,1
303,346,Unidirected,367,,,1
303,347,Unidirected,368,,,1
303,348,Unidirected,369,,,3
303,349,Unidirected,370,,,3
303,350,Unidirected,371,,,2
303,351,Unidirected,372,,,1
303,352,Unidirected,373,,,2
303,353,Unidirected,374,,,3
303,354,Unidirected,375,,,2
303,355,Unidirected,376,,,1
303,356,Unidirected,377,,,2
303,357,Unidirected,378,,,1
303,64,Unidirected,379,,,4
303,171,Unidirected,380,,,8
303,358,Unidirected,381,,,5
303,359,Unidirected,382,,,8
303,360,Unidirected,383,,,7
303,361,Unidirected,384,,,2
303,362,Unidirected,385,,,2
303,105,Unidirected,386,,,1
303,363,Unidirected,387,,,3
303,364,Unidirected,388,,,1
303,365,Unidirected,389,,,1
303,366,Unidirected,390,,,1
303,367,Unidirected,391,,,1
303,368,Unidirected,392,,,1
303,369,Unidirected,393,,,10
303,370,Unidirected,394,,,2
303,371,Unidirected,395,,,5
303,372,Unidirected,396,,,2
303,373,Unidirected,397,,,1
303,374,Unidirected,398,,,9
303,69,Unidirected,399,,,8
303,375,Unidirected,400,,,1
303,376,Unidirected,401,,,1
303,377,Unidirected,402,,,1
303,378,Unidirected,403,,,1
303,14,Unidirected,404,,,3
303,34,Unidirected,405,,,2
303,379,Unidirected,406,,,2
303,111,Unidirected,407,,,3
303,380,Unidirected,408,,,6
303,381,Unidirected,409,,,1
303,184,Unidirected,410,,,1
303,382,Unidirected,411,,,2
303,383,Unidirected,412,,,1
303,384,Unidirected,413,,,1
303,385,Unidirected,414,,,1
303,386,Unidirected,415,,,1
303,387,Unidirected,416,,,2
303,388,Unidirected,417,,,2
303,146,Unidirected,418,,,1
303,389,Unidirected,419,,,9
303,390,Unidirected,420,,,2
303,391,Unidirected,421,,,7
303,392,Unidirected,422,,,2
303,393,Unidirected,423,,,1
303,9,Unidirected,424,,,2
303,394,Unidirected,425,,,1
303,395,Unidirected,426,,,1
303,396,Unidirected,427,,,2
303,397,Unidirected,428,,,1
303,398,Unidirected,429,,,5
303,399,Unidirected,430,,,1
303,39,Unidirected,431,,,2
303,400,Unidirected,432,,,1
303,401,Unidirected,433,,,4
303,402,Unidirected,434,,,2
303,403,Unidirected,435,,,1
303,404,Unidirected,436,,,1
303,405,Unidirected,437,,,4
303,406,Unidirected,438,,,2
303,407,Unidirected,439,,,1
303,408,Unidirected,440,,,3
303,409,Unidirected,441,,,1
303,410,Unidirected,442,,,1
303,411,Unidirected,443,,,3
303,412,Unidirected,444,,,4
303,413,Unidirected,445,,,1
303,414,Unidirected,446,,,5
303,415,Unidirected,447,,,5
303,416,Unidirected,448,,,2
303,417,Unidirected,449,,,2
303,418,Unidirected,450,,,1
303,419,Unidirected,451,,,1
303,420,Unidirected,452,,,1
303,421,Unidirected,453,,,1
303,422,Unidirected,454,,,2
303,423,Unidirected,455,,,1
303,424,Unidirected,456,,,1
303,425,Unidirected,457,,,2
303,426,Unidirected,458,,,2
303,427,Unidirected,459,,,1
303,428,Unidirected,460,,,1
303,429,Unidirected,461,,,1
303,430,Unidirected,462,,,1
303,12,Unidirected,463,,,1
303,431,Unidirected,464,,,1
303,217,Unidirected,465,,,1
303,432,Unidirected,466,,,1
303,433,Unidirected,467,,,1
303,219,Unidirected,468,,,1
303,434,Unidirected,469,,,1
303,435,Unidirected,470,,,1
303,436,Unidirected,471,,,1
303,437,Unidirected,472,,,1
303,438,Unidirected,473,,,1
303,439,Unidirected,474,,,1
303,440,Unidirected,475,,,1
303,441,Unidirected,476,,,1
303,442,Unidirected,477,,,1
303,443,Unidirected,478,,,1
303,283,Unidirected,479,,,3
303,444,Unidirected,480,,,1
303,445,Unidirected,481,,,2
303,446,Unidirected,482,,,1
303,447,Unidirected,483,,,2
303,448,Unidirected,484,,,1
303,449,Unidirected,485,,,1
303,450,Unidirected,486,,,1
303,451,Unidirected,487,,,5
303,452,Unidirected,488,,,2
303,453,Unidirected,489,,,1
303,454,Unidirected,490,,,1
303,455,Unidirected,491,,,1
303,456,Unidirected,492,,,1
303,457,Unidirected,493,,,2
303,458,Unidirected,494,,,1
303,459,Unidirected,495,,,1
303,460,Unidirected,496,,,1
303,100,Unidirected,497,,,2
303,461,Unidirected,498,,,1
303,462,Unidirected,499,,,3
303,463,Unidirected,500,,,1
303,464,Unidirected,501,,,1
303,465,Unidirected,502,,,1
303,466,Unidirected,503,,,1
303,467,Unidirected,504,,,1
303,468,Unidirected,505,,,2
303,469,Unidirected,506,,,1
303,470,Unidirected,507,,,1
303,471,Unidirected,508,,,1
303,472,Unidirected,509,,,1
303,473,Unidirected,510,,,1
303,474,Unidirected,511,,,1
303,475,Unidirected,512,,,2
303,476,Unidirected,513,,,2
303,477,Unidirected,514,,,1
303,478,Unidirected,515,,,1
303,479,Unidirected,516,,,2
303,480,Unidirected,517,,,1
303,481,Unidirected,518,,,1
303,482,Unidirected,519,,,2
303,483,Unidirected,520,,,1
303,484,Unidirected,521,,,1
303,485,Unidirected,522,,,1
303,486,Unidirected,523,,,1
303,487,Unidirected,524,,,1
303,488,Unidirected,525,,,1
303,489,Unidirected,526,,,2
303,490,Unidirected,527,,,1
303,491,Unidirected,528,,,1
303,492,Unidirected,529,,,1
303,493,Unidirected,530,,,1
303,494,Unidirected,531,,,2
303,495,Unidirected,532,,,1
303,496,Unidirected,533,,,1
303,497,Unidirected,534,,,1
303,498,Unidirected,535,,,1
303,499,Unidirected,536,,,4
303,500,Unidirected,537,,,1
303,501,Unidirected,538,,,1
303,502,Unidirected,539,,,1
303,503,Unidirected,540,,,1
303,504,Unidirected,541,,,2
303,505,Unidirected,542,,,3
303,506,Unidirected,543,,,2
303,84,Unidirected,544,,,1
303,507,Unidirected,545,,,1
303,508,Unidirected,546,,,2
303,509,Unidirected,547,,,1
303,510,Unidirected,548,,,1
303,511,Unidirected,549,,,1
303,512,Unidirected,550,,,1
303,513,Unidirected,551,,,4
303,514,Unidirected,552,,,3
303,515,Unidirected,553,,,1
303,516,Unidirected,554,,,1
303,517,Unidirected,555,,,1
303,518,Unidirected,556,,,1
303,519,Unidirected,557,,,1
303,520,Unidirected,558,,,1
303,521,Unidirected,559,,,1
303,522,Unidirected,560,,,1
303,523,Unidirected,561,,,1
303,524,Unidirected,562,,,1
303,525,Unidirected,563,,,1
303,526,Unidirected,564,,,1
303,527,Unidirected,565,,,1
303,528,Unidirected,566,,,1
303,529,Unidirected,567,,,1
303,530,Unidirected,568,,,2
303,531,Unidirected,569,,,1
303,532,Unidirected,570,,,1
303,533,Unidirected,571,,,2
303,56,Unidirected,572,,,1
303,534,Unidirected,573,,,1
303,535,Unidirected,574,,,1
303,536,Unidirected,575,,,1
303,537,Unidirected,576,,,1
303,538,Unidirected,577,,,2
303,539,Unidirected,578,,,1
303,540,Unidirected,579,,,1
303,541,Unidirected,580,,,1
303,542,Unidirected,581,,,1
303,543,Unidirected,582,,,1
303,544,Unidirected,583,,,1
303,545,Unidirected,584,,,1
303,546,Unidirected,585,,,1
303,547,Unidirected,586,,,1
303,548,Unidirected,587,,,1
303,549,Unidirected,588,,,1
303,550,Unidirected,589,,,1
303,551,Unidirected,590,,,1
303,552,Unidirected,591,,,1
303,553,Unidirected,592,,,1
303,554,Unidirected,593,,,1
303,555,Unidirected,594,,,1
303,556,Unidirected,595,,,1
303,557,Unidirected,596,,,3
303,558,Unidirected,597,,,1
303,559,Unidirected,598,,,4
303,560,Unidirected,599,,,1
303,561,Unidirected,600,,,1
303,562,Unidirected,601,,,1
303,563,Unidirected,602,,,1
303,564,Unidirected,603,,,1
303,565,Unidirected,604,,,1
303,566,Unidirected,605,,,1
303,567,Unidirected,606,,,1
303,568,Unidirected,607,,,1
303,569,Unidirected,608,,,1
303,570,Unidirected,609,,,1
303,571,Unidirected,610,,,1
303,572,Unidirected,611,,,1
303,573,Unidirected,612,,,1
303,574,Unidirected,613,,,1
303,575,Unidirected,614,,,1
303,576,Unidirected,615,,,1
303,577,Unidirected,616,,,1
303,578,Unidirected,617,,,1
303,579,Unidirected,618,,,1
303,580,Unidirected,619,,,1
303,581,Unidirected,620,,,1
303,582,Unidirected,621,,,1
303,583,Unidirected,622,,,1
303,584,Unidirected,623,,,1
303,585,Unidirected,624,,,1
303,586,Unidirected,625,,,1
303,587,Unidirected,626,,,1
303,588,Unidirected,627,,,1
303,589,Unidirected,628,,,2
303,590,Unidirected,629,,,1
303,591,Unidirected,630,,,1
303,166,Unidirected,631,,,1
303,592,Unidirected,632,,,1
303,593,Unidirected,633,,,1
303,594,Unidirected,634,,,1
303,595,Unidirected,635,,,1
303,596,Unidirected,636,,,1
303,597,Unidirected,637,,,1
303,598,Unidirected,638,,,2
303,599,Unidirected,639,,,1
303,600,Unidirected,640,,,1
303,601,Unidirected,641,,,1
303,602,Unidirected,642,,,2
303,603,Unidirected,643,,,1
303,604,Unidirected,644,,,1
303,605,Unidirected,645,,,1
303,606,Unidirected,646,,,1
303,607,Unidirected,647,,,1
303,608,Unidirected,648,,,1
303,609,Unidirected,649,,,1
303,610,Unidirected,650,,,1
303,611,Unidirected,651,,,1
303,612,Unidirected,652,,,1
303,613,Unidirected,653,,,1
303,614,Unidirected,654,,,1
303,615,Unidirected,655,,,1
303,616,Unidirected,656,,,1
303,617,Unidirected,657,,,1
303,618,Unidirected,658,,,1
303,619,Unidirected,659,,,1
303,620,Unidirected,660,,,1
303,621,Unidirected,661,,,1
303,622,Unidirected,662,,,1
303,623,Unidirected,663,,,1
303,624,Unidirected,664,,,1
303,625,Unidirected,665,,,1
303,626,Unidirected,666,,,1
303,627,Unidirected,667,,,1
303,628,Unidirected,668,,,1
303,629,Unidirected,669,,,1
303,630,Unidirected,670,,,1
303,631,Unidirected,671,,,1
632,303,Unidirected,672,,,9
632,304,Unidirected,673,,,4
632,633,Unidirected,674,,,1
632,259,Unidirected,675,,,1
632,634,Unidirected,676,,,7
632,635,Unidirected,677,,,1
632,332,Unidirected,678,,,1
632,308,Unidirected,679,,,1
632,337,Unidirected,680,,,3
632,291,Unidirected,681,,,2
632,292,Unidirected,682,,,1
632,132,Unidirected,683,,,1
632,89,Unidirected,684,,,1
632,636,Unidirected,685,,,1
632,102,Unidirected,686,,,2
632,9,Unidirected,687,,,1
632,637,Unidirected,688,,,1
632,638,Unidirected,689,,,1
632,380,Unidirected,690,,,2
632,639,Unidirected,691,,,1
632,640,Unidirected,692,,,1
632,641,Unidirected,693,,,1
632,642,Unidirected,694,,,1
632,315,Unidirected,695,,,1
632,643,Unidirected,696,,,1
632,227,Unidirected,697,,,1
632,268,Unidirected,698,,,1
632,328,Unidirected,699,,,1
632,644,Unidirected,700,,,1
632,153,Unidirected,701,,,1
632,645,Unidirected,702,,,2
632,607,Unidirected,703,,,1
632,646,Unidirected,704,,,1
632,647,Unidirected,705,,,1
648,303,Unidirected,706,,,6
648,304,Unidirected,707,,,3
648,632,Unidirected,708,,,4
648,633,Unidirected,709,,,1
648,649,Unidirected,710,,,1
648,634,Unidirected,711,,,5
648,650,Unidirected,712,,,1
648,651,Unidirected,713,,,1
648,652,Unidirected,714,,,1
648,653,Unidirected,715,,,1
648,654,Unidirected,716,,,1
648,337,Unidirected,717,,,2
648,655,Unidirected,718,,,1
648,102,Unidirected,719,,,1
648,656,Unidirected,720,,,1
648,657,Unidirected,721,,,1
648,658,Unidirected,722,,,1
648,659,Unidirected,723,,,1
648,660,Unidirected,724,,,1
648,391,Unidirected,725,,,1
648,405,Unidirected,726,,,1
648,153,Unidirected,727,,,1
648,645,Unidirected,728,,,2
633,303,Unidirected,729,,,1
633,304,Unidirected,730,,,1
661,259,Unidirected,731,,,6
661,662,Unidirected,732,,,2
661,84,Unidirected,733,,,2
661,663,Unidirected,734,,,3
661,0,Unidirected,735,,,13
661,6,Unidirected,736,,,1
661,7,Unidirected,737,,,1
661,102,Unidirected,738,,,4
661,664,Unidirected,739,,,2
661,665,Unidirected,740,,,2
661,666,Unidirected,741,,,1
661,667,Unidirected,742,,,1
661,49,Unidirected,743,,,6
661,324,Unidirected,744,,,1
661,668,Unidirected,745,,,1
661,669,Unidirected,746,,,3
661,10,Unidirected,747,,,3
661,670,Unidirected,748,,,5
661,263,Unidirected,749,,,1
661,671,Unidirected,750,,,1
661,672,Unidirected,751,,,2
661,180,Unidirected,752,,,2
661,89,Unidirected,753,,,2
661,673,Unidirected,754,,,2
661,289,Unidirected,755,,,1
661,119,Unidirected,756,,,3
661,498,Unidirected,757,,,2
661,674,Unidirected,758,,,1
661,127,Unidirected,759,,,9
661,675,Unidirected,760,,,1
661,44,Unidirected,761,,,1
661,676,Unidirected,762,,,1
661,677,Unidirected,763,,,1
661,678,Unidirected,764,,,1
661,679,Unidirected,765,,,1
661,680,Unidirected,766,,,1
661,241,Unidirected,767,,,4
661,681,Unidirected,768,,,1
661,60,Unidirected,769,,,1
661,682,Unidirected,770,,,1
661,14,Unidirected,771,,,2
661,683,Unidirected,772,,,3
661,684,Unidirected,773,,,1
661,205,Unidirected,774,,,2
661,64,Unidirected,775,,,4
661,97,Unidirected,776,,,1
661,23,Unidirected,777,,,3
661,685,Unidirected,778,,,1
661,50,Unidirected,779,,,6
661,46,Unidirected,780,,,9
661,686,Unidirected,781,,,1
661,687,Unidirected,782,,,1
661,128,Unidirected,783,,,1
661,688,Unidirected,784,,,1
661,689,Unidirected,785,,,1
661,690,Unidirected,786,,,1
661,283,Unidirected,787,,,1
661,147,Unidirected,788,,,1
661,691,Unidirected,789,,,1
661,692,Unidirected,790,,,1
661,18,Unidirected,791,,,2
661,164,Unidirected,792,,,3
661,693,Unidirected,793,,,2
661,694,Unidirected,794,,,2
661,695,Unidirected,795,,,1
661,696,Unidirected,796,,,2
661,58,Unidirected,797,,,1
661,202,Unidirected,798,,,1
661,697,Unidirected,799,,,1
661,698,Unidirected,800,,,1
661,699,Unidirected,801,,,1
661,256,Unidirected,802,,,1
661,700,Unidirected,803,,,1
661,33,Unidirected,804,,,4
661,701,Unidirected,805,,,1
661,156,Unidirected,806,,,1
661,157,Unidirected,807,,,1
661,158,Unidirected,808,,,1
661,634,Unidirected,809,,,1
661,163,Unidirected,810,,,1
661,43,Unidirected,811,,,3
661,702,Unidirected,812,,,1
661,703,Unidirected,813,,,1
661,704,Unidirected,814,,,1
661,69,Unidirected,815,,,4
661,705,Unidirected,816,,,1
661,706,Unidirected,817,,,1
661,707,Unidirected,818,,,1
661,708,Unidirected,819,,,1
661,709,Unidirected,820,,,1
661,130,Unidirected,821,,,3
661,710,Unidirected,822,,,1
661,711,Unidirected,823,,,1
661,90,Unidirected,824,,,2
661,138,Unidirected,825,,,3
661,712,Unidirected,826,,,2
661,713,Unidirected,827,,,2
661,714,Unidirected,828,,,1
661,295,Unidirected,829,,,1
661,715,Unidirected,830,,,1
661,716,Unidirected,831,,,2
661,193,Unidirected,832,,,1
661,95,Unidirected,833,,,1
661,243,Unidirected,834,,,1
661,55,Unidirected,835,,,1
661,56,Unidirected,836,,,1
661,717,Unidirected,837,,,1
661,148,Unidirected,838,,,1
661,188,Unidirected,839,,,1
661,305,Unidirected,840,,,1
661,718,Unidirected,841,,,1
661,719,Unidirected,842,,,1
661,720,Unidirected,843,,,1
661,721,Unidirected,844,,,1
661,722,Unidirected,845,,,2
661,723,Unidirected,846,,,1
661,724,Unidirected,847,,,1
661,303,Unidirected,848,,,1
661,725,Unidirected,849,,,1
661,543,Unidirected,850,,,1
661,132,Unidirected,851,,,2
661,726,Unidirected,852,,,1
661,36,Unidirected,853,,,1
661,727,Unidirected,854,,,1
661,728,Unidirected,855,,,1
661,729,Unidirected,856,,,1
661,216,Unidirected,857,,,1
661,730,Unidirected,858,,,1
661,731,Unidirected,859,,,1
661,111,Unidirected,860,,,1
661,732,Unidirected,861,,,1
661,733,Unidirected,862,,,1
661,734,Unidirected,863,,,1
661,78,Unidirected,864,,,1
661,735,Unidirected,865,,,1
661,736,Unidirected,866,,,1
661,640,Unidirected,867,,,1
661,737,Unidirected,868,,,1
661,738,Unidirected,869,,,1
661,739,Unidirected,870,,,1
661,740,Unidirected,871,,,1
